date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:45:42	1653/1653	---M--	200	added ('OK')	image/png	etag:%22824821-675-4b36787314880%22	http://www.julius-berger.com/fileadmin/templates/images/portlets/portlet_bg.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/portlets/portlet_bg.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:45:43	181050/181050	---M--	200	added ('OK')	image/png	etag:%22826019-2c33a-4ba176dae5b80%22	http://www.julius-berger.com/fileadmin/templates/images/slider/slide_bg.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/slide_bg.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:45:43	383/383	---M--	200	added ('OK')	image/jpeg	etag:%228247f6-17f-4b36786896fc0%22	http://www.julius-berger.com/fileadmin/templates/images/header/header-background-iphone-left.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/header/header-background-iphone-left.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:45:43	5165/5165	---M--	200	added ('OK')	image/jpeg	etag:%228247f8-142d-4b36786896fc0%22	http://www.julius-berger.com/fileadmin/templates/images/header/header-background-iphone.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/header/header-background-iphone.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:45:44	3066/3066	---M--	200	added ('OK')	image/png	etag:%22824303-bfa-4bffe0aa49800%22	http://www.julius-berger.com/fileadmin/templates/images/header/annual-general-meeting-2012-banner.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/header/annual-general-meeting-2012-banner.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:45:46	126906/126906	---M--	200	added ('OK')	image/jpeg	etag:%228247ed-1efba-4ba176bb6d140%22	http://www.julius-berger.com/fileadmin/templates/images/default-header-image.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/default-header-image.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:45:46	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:45:18%20GMT	http://www.julius-berger.com/fileadmin/templates/images/slider/slide_bg_ipad.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/slide_bg_ipad.4a.delayed	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:45:47	17882/17882	---M--	200	added ('OK')	image/jpeg	etag:%22824938-45da-4ba176d9f1940%22	http://www.julius-berger.com/fileadmin/templates/images/header/header-background-ipad-frontpage.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/header/header-background-ipad-frontpage.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:45:48	37268/37268	---M--	200	added ('OK')	image/jpeg	etag:%22824939-9194-4ba176d9f1940%22	http://www.julius-berger.com/fileadmin/templates/images/header/header-background-ipad.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/header/header-background-ipad.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:45:50	40382/40382	---M--	200	added ('OK')	image/jpeg	etag:%22824824-9dbe-4b367875f0f40%22	http://www.julius-berger.com/fileadmin/templates/images/slide_bg_ipad.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slide_bg_ipad.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:46:20	209440/209440	---M--	200	added ('OK')	image/jpeg	etag:%22826015-33220-4b3678834aec0%22	http://www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_nigerian_ipad.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_nigerian_ipad.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:46:23	202119/202119	---M--	200	added ('OK')	image/jpeg	etag:%22826013-31587-4b36787f7a5c0%22	http://www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_expertise_ipad.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_expertise_ipad.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:46:24	17204/17204	---M--	200	added ('OK')	image/png	etag:%22826021-4334-4b36788dc8780%22	http://www.julius-berger.com/fileadmin/templates/images/slider/wmun_ipad.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/wmun_ipad.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:46:27	15851/15851	---M--	200	added ('OK')	image/png	etag:%2282601d-3deb-4b36788cd4540%22	http://www.julius-berger.com/fileadmin/templates/images/slider/wdct_ipad.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/wdct_ipad.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:46:27	21207/21207	---M--	200	added ('OK')	image/png	etag:%2282601b-52d7-4b36788be0300%22	http://www.julius-berger.com/fileadmin/templates/images/slider/wdcc_ipad.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/wdcc_ipad.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:46:30	16389/16389	---M--	200	added ('OK')	image/png	etag:%2282601f-4005-4b36788cd4540%22	http://www.julius-berger.com/fileadmin/templates/images/slider/wdem_ipad.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/wdem_ipad.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:46:30	15287/15287	---M--	200	added ('OK')	image/png	etag:%2281e0cf-3bb7-4b1209abd2700%22	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:30	43/43	---M--	200	added ('OK')	image/gif	etag:%2281e0cb-2b-4b1209aade4c0%22	http://www.julius-berger.com/fileadmin/templates/js/fancybox/blank.gif	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/blank.gif	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:31	203/203	---M--	200	added ('OK')	image/png	etag:%2281e0c9-cb-4b1209abd2700%22	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox-x.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox-x.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:31	3488/3488	---M--	200	added ('OK')	image/png	etag:%22824934-da0-4ba176bb6d140%22	http://www.julius-berger.com/fileadmin/templates/images/next-prev.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/next-prev.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:31	176/176	---M--	200	added ('OK')	image/png	etag:%2281e0ca-b0-4b1209abd2700%22	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox-y.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox-y.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:32	70/70	---M--	200	added ('OK')	image/png	etag:%2281e0d9-46-4b1209abd2700%22	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancy_title_over.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancy_title_over.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:32	300070/300070	---M--	200	added ('OK')	image/jpeg	etag:%22826011-49426-4b36787ba9cc0%22	http://www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_corporatecitizenship_ipad.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_corporatecitizenship_ipad.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:46:32	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:04%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_close.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_close.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:33	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:05%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_nav_left.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_nav_left.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:33	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:05%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_nav_right.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_nav_right.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:33	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:06%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_title_over.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_title_over.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:34	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:06%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_title_left.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_title_left.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:34	326218/326218	---M--	200	added ('OK')	image/jpeg	etag:%22826017-4fa4a-4b3678871b7c0%22	http://www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_trust_ipad.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_trust_ipad.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
07:46:34	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:07%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_title_main.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_title_main.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:35	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:07%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_title_right.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_title_right.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:35	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:07%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_loading.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_loading.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:36	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:08%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_n.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_n.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:36	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:08%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_ne.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_ne.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:37	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:09%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_e.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_e.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:37	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:09%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_se.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_se.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:38	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:10%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_s.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_s.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:38	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:10%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_sw.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_sw.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:39	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:11%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_w.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_w.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:39	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2006:46:11%20GMT	http://www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_nw.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/fancybox/fancy_shadow_nw.png	(from http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css)
07:46:40	15030/15030	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:46:12%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-2_our-profile_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-2_our-profile_landscape.jpg	(from http://www.julius-berger.com/about-us/our-profile/)
07:46:42	11184/11184	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:46:13%20GMT	http://www.julius-berger.com/about-us/our-profile/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/our-profile/index7b0e.html	(from http://www.julius-berger.com/about-us/our-profile/)
07:46:43	10784/10784	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:46:14%20GMT	http://www.julius-berger.com/about-us/our-values/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/our-values/index7b0e.html	(from http://www.julius-berger.com/about-us/our-values/)
07:46:47	21206/21206	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:46:15%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-2_our-history_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-2_our-history_landscape.jpg	(from http://www.julius-berger.com/about-us/our-history/)
07:46:50	35542/35542	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:46:16%20GMT	http://www.julius-berger.com/uploads/pics/1-2_our-history-text_lightbox.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/pics/1-2_our-history-text_lightbox.jpg	(from http://www.julius-berger.com/about-us/our-history/)
07:46:52	10969/10969	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:46:22%20GMT	http://www.julius-berger.com/about-us/our-history/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/our-history/index7b0e.html	(from http://www.julius-berger.com/about-us/our-history/)
07:46:55	14642/14642	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:46:25%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-2_our-group_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-2_our-group_landscape.jpg	(from http://www.julius-berger.com/about-us/our-group/)
07:47:06	67073/67073	---M--	200	added ('OK')	application/pdf	etag:%2281e1ca-10601-4bb2ed8fa1380%22	http://www.julius-berger.com/fileadmin/media/Docs/About_us/Primetech_Brochure_2012_web.pdf	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/media/Docs/About_us/Primetech_Brochure_2012_web.pdf	(from http://www.julius-berger.com/about-us/our-group/)
07:47:08	11844/11844	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:46:39%20GMT	http://www.julius-berger.com/about-us/our-group/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/our-group/index7b0e.html	(from http://www.julius-berger.com/about-us/our-group/)
07:47:13	26150/26150	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:46:41%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-3_infrastructure_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-3_infrastructure_landscape.jpg	(from http://www.julius-berger.com/project-portfolio/infrastructure/)
07:47:21	42170/42170	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:46:46%20GMT	http://www.julius-berger.com/uploads/pics/1.3_Infrastructure_text_Opt_2.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/pics/1.3_Infrastructure_text_Opt_2.jpg	(from http://www.julius-berger.com/project-portfolio/infrastructure/)
07:47:23	10743/10743	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:46:54%20GMT	http://www.julius-berger.com/project-portfolio/infrastructure/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/project-portfolio/infrastructure/index7b0e.html	(from http://www.julius-berger.com/project-portfolio/infrastructure/)
07:47:25	299098/299098	---M--	200	added ('OK')	image/jpeg	etag:%2282e831-4905a-4ba179387b040%22	http://www.julius-berger.com/uploads/tx_templavoila/1-2_ourvalues_landscape.JPG	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-2_ourvalues_landscape.jpg	(from http://www.julius-berger.com/about-us/our-values/)
07:47:27	10827/10827	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:46:58%20GMT	http://www.julius-berger.com/project-portfolio/buildings/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/project-portfolio/buildings/index7b0e.html	(from http://www.julius-berger.com/project-portfolio/buildings/)
07:47:29	30579/30579	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:46:56%20GMT	http://www.julius-berger.com/uploads/pics/1-3_buildings-text_lightbox.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/pics/1-3_buildings-text_lightbox.jpg	(from http://www.julius-berger.com/project-portfolio/buildings/)
07:47:32	28189/28189	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:00%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-3_industries_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-3_industries_landscape.jpg	(from http://www.julius-berger.com/project-portfolio/industries/)
07:47:34	10707/10707	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:47:05%20GMT	http://www.julius-berger.com/project-portfolio/industries/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/project-portfolio/industries/index7b0e.html	(from http://www.julius-berger.com/project-portfolio/industries/)
07:47:35	40724/40724	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:01%20GMT	http://www.julius-berger.com/uploads/pics/1-3_industries-text_lightbox.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/pics/1-3_industries-text_lightbox.jpg	(from http://www.julius-berger.com/project-portfolio/industries/)
07:47:38	20018/20018	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:07%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-3_FSN_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-3_FSN_landscape.jpg	(from http://www.julius-berger.com/project-portfolio/facility-services/)
07:47:40	10748/10748	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:47:11%20GMT	http://www.julius-berger.com/project-portfolio/facility-services/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/project-portfolio/facility-services/index7b0e.html	(from http://www.julius-berger.com/project-portfolio/facility-services/)
07:47:42	42386/42386	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:08%20GMT	http://www.julius-berger.com/uploads/pics/1-3_FSN-text_lightbox.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/pics/1-3_FSN-text_lightbox.jpg	(from http://www.julius-berger.com/project-portfolio/facility-services/)
07:47:43	14361/14361	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:13%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-4_quality_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-4_quality_landscape.jpg	(from http://www.julius-berger.com/the-jb-difference/quality-culture/)
07:47:48	29829/29829	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:15%20GMT	http://www.julius-berger.com/uploads/pics/1-4_quality-text_lightbox_01.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/pics/1-4_quality-text_lightbox_01.jpg	(from http://www.julius-berger.com/the-jb-difference/quality-culture/)
07:47:50	10778/10778	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:47:20%20GMT	http://www.julius-berger.com/the-jb-difference/quality-culture/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/the-jb-difference/quality-culture/index7b0e.html	(from http://www.julius-berger.com/the-jb-difference/quality-culture/)
07:47:54	18004/18004	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:23%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-4_solutions_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-4_solutions_landscape.jpg	(from http://www.julius-berger.com/the-jb-difference/solutions-provider/)
07:48:01	40261/40261	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:26%20GMT	http://www.julius-berger.com/uploads/pics/1-3_Solutions-provider_text_01.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/pics/1-3_Solutions-provider_text_01.jpg	(from http://www.julius-berger.com/the-jb-difference/solutions-provider/)
07:48:03	10964/10964	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:47:33%20GMT	http://www.julius-berger.com/the-jb-difference/solutions-provider/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/the-jb-difference/solutions-provider/index7b0e.html	(from http://www.julius-berger.com/the-jb-difference/solutions-provider/)
07:48:08	25134/25134	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:36%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-4_resources_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-4_resources_landscape.jpg	(from http://www.julius-berger.com/the-jb-difference/resources-and-services/)
07:48:14	34077/34077	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:41%20GMT	http://www.julius-berger.com/typo3temp/pics/1.4_resources_text_bd8d307d85.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/typo3temp/pics/1.4_resources_text_bd8d307d85.jpg	(from http://www.julius-berger.com/the-jb-difference/resources-and-services/)
07:48:17	11250/11250	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:47:47%20GMT	http://www.julius-berger.com/the-jb-difference/resources-and-services/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/the-jb-difference/resources-and-services/index7b0e.html	(from http://www.julius-berger.com/the-jb-difference/resources-and-services/)
07:48:23	29175/29175	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:50%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-4_HSE_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-4_HSE_landscape.jpg	(from http://www.julius-berger.com/the-jb-difference/health-safety-and-environment/)
07:48:29	37639/37639	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:47:55%20GMT	http://www.julius-berger.com/uploads/pics/1-4-Health-saftey-right-box.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/pics/1-4-Health-saftey-right-box.jpg	(from http://www.julius-berger.com/the-jb-difference/health-safety-and-environment/)
07:48:31	11509/11509	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:48:02%20GMT	http://www.julius-berger.com/the-jb-difference/health-safety-and-environment/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/the-jb-difference/health-safety-and-environment/index7b0e.html	(from http://www.julius-berger.com/the-jb-difference/health-safety-and-environment/)
07:48:34	15076/15076	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2006:48:04%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/1-4_CSR_landscape.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/1-4_CSR_landscape.jpg	(from http://www.julius-berger.com/the-jb-difference/corporate-citizenship/)
07:48:36	11445/11445	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2006:48:06%20GMT	http://www.julius-berger.com/the-jb-difference/corporate-citizenship/?type=98	C:/My%20Web%20Sites/JB/www.julius-berger.com/the-jb-difference/corporate-citizenship/index7b0e.html	(from http://www.julius-berger.com/the-jb-difference/corporate-citizenship/)
